Controller,Module,Method,Type,MobileEndpoint,MobileStatus,Note,ERP_Path
Rfq,rfq,get_related_pr,VALIDATE,NONE,GAP,"",admin/Rfq/get_related_pr
Rfq,rfq,get_related_pr_project_by_id,VALIDATE,NONE,GAP,"",admin/Rfq/get_related_pr_project_by_id
Rfq,rfq,need_action_replies,ACTION,NONE,GAP,"",admin/Rfq/need_action_replies
Rfq,rfq,rfq_related_objects,ACTION,NONE,GAP,"",admin/Rfq/rfq_related_objects
Rfq,rfq,tiny_file_manager,ACTION,NONE,GAP,"",admin/Rfq/tiny_file_manager
Rfq,rfq,file_manager,ACTION,NONE,GAP,"",admin/Rfq/file_manager
Rfq,rfq,setting,ACTION,NONE,GAP,"",admin/Rfq/setting
Rfq,rfq,save_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Rfq/save_ai_agent_prompt
Rfq,rfq,reset_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Rfq/reset_ai_agent_prompt
Rfq,rfq,test_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Rfq/test_ai_agent_prompt
Rfq,rfq,save_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/save_ai_quotation_prompt
Rfq,rfq,reset_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/reset_ai_quotation_prompt
Rfq,rfq,test_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/test_ai_quotation_prompt
Rfq,rfq,save_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/save_ai_proc_quotation_prompt
Rfq,rfq,reset_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/reset_ai_proc_quotation_prompt
Rfq,rfq,test_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Rfq/test_ai_proc_quotation_prompt
Rfq_email,rfq_email,index,LIST,NONE,GAP,"",admin/Rfq_email/index
Rfq_email,rfq_email,email_table,TAB,NONE,GAP,"",admin/Rfq_email/email_table
Rfq_email,rfq_email,get_table_data,VALIDATE,NONE,GAP,"",admin/Rfq_email/get_table_data
Rfq_email,rfq_email,get_reply_details,VALIDATE,NONE,GAP,"",admin/Rfq_email/get_reply_details
Rfq_email_api,rfq_email_api,index,LIST,NONE,GAP,"",admin/Rfq_email_api/index
Rfq_email_api,rfq_email_api,table,LIST,NONE,GAP,"",admin/Rfq_email_api/table
Rfq_email_api,rfq_email_api,rfq,ACTION,NONE,GAP,"",admin/Rfq_email_api/rfq
Rfq_email_api,rfq_email_api,rfq,ACTION,NONE,GAP,"",admin/Rfq_email_api/rfq
Rfq_email_api,rfq_email_api,send_inquery,ACTION,NONE,GAP,"",admin/Rfq_email_api/send_inquery
Rfq_item,rfq_item,index,LIST,NONE,GAP,"",admin/Rfq_item/index
Rfq_item,rfq_item,suppliers,ACTION,NONE,GAP,"",admin/Rfq_item/suppliers
Rfq_item,rfq_item,create_rfq,ACTION,NONE,GAP,"",admin/Rfq_item/create_rfq
Rfq_item,rfq_item,send_rfq,ACTION,NONE,GAP,"",admin/Rfq_item/send_rfq
Rfq_item,rfq_item,add_rfq,ACTION,NONE,GAP,"",admin/Rfq_item/add_rfq
Rfq_item,rfq_item,archive_item,ACTION,NONE,GAP,"",admin/Rfq_item/archive_item
Rfq_item,rfq_item,items,ACTION,NONE,GAP,"",admin/Rfq_item/items
Rfq_item,rfq_item,items,ACTION,NONE,GAP,"",admin/Rfq_item/items
Rfq_item,rfq_item,get_table_data,VALIDATE,NONE,GAP,"",admin/Rfq_item/get_table_data
Rfq_item,rfq_item,selectSuppliers,ACTION,NONE,GAP,"",admin/Rfq_item/selectSuppliers
Rfq_item,rfq_item,table,LIST,NONE,GAP,"",admin/Rfq_item/table
Rfq_item,rfq_item,supplier,ACTION,NONE,GAP,"",admin/Rfq_item/supplier
Rfq_item,rfq_item,checkExistMail,ACTION,NONE,GAP,"",admin/Rfq_item/checkExistMail
Rfq_item,rfq_item,rfqitems,ACTION,NONE,GAP,"",admin/Rfq_item/rfqitems
Rfq_item,rfq_item,key,ACTION,NONE,GAP,"",admin/Rfq_item/key
Rfq_item,rfq_item,getKeywordSupplier2,ACTION,NONE,GAP,"",admin/Rfq_item/getKeywordSupplier2
Rfq_item,rfq_item,budgetforproject,ACTION,NONE,GAP,"",admin/Rfq_item/budgetforproject
Rfq_item,rfq_item,creatRfqExcel,ACTION,NONE,GAP,"",admin/Rfq_item/creatRfqExcel
Rfq_item,rfq_item,createRFQExcelfile,ACTION,NONE,GAP,"",admin/Rfq_item/createRFQExcelfile
Rfq_item,rfq_item,sendInqueryV2,ACTION,NONE,GAP,"",admin/Rfq_item/sendInqueryV2
Rfq_item,rfq_item,sendInqueryAbosoulte,ACTION,NONE,GAP,"",admin/Rfq_item/sendInqueryAbosoulte
Rfq_item,rfq_item,sendInqueryV3,ACTION,NONE,GAP,"",admin/Rfq_item/sendInqueryV3
Rfq_item,rfq_item,sendInqueryV21,ACTION,NONE,GAP,"",admin/Rfq_item/sendInqueryV21
Rfq_item,rfq_item,sendInqueryV1,ACTION,NONE,GAP,"",admin/Rfq_item/sendInqueryV1
Rfq_item,rfq_item,rfq_item,ACTION,NONE,GAP,"",admin/Rfq_item/rfq_item
Rfq_item,rfq_item,livesearch,ACTION,NONE,GAP,"",admin/Rfq_item/livesearch
Rfq_item,rfq_item,item_specs,ACTION,NONE,GAP,"",admin/Rfq_item/item_specs
Rfq_item,rfq_item,get_rfqfile,VALIDATE,NONE,GAP,"",admin/Rfq_item/get_rfqfile
Rfq_item,rfq_item,edit,EDIT,NONE,GAP,"",admin/Rfq_item/edit
Rfq_item,rfq_item,rfq_cc_employees,ACTION,NONE,GAP,"",admin/Rfq_item/rfq_cc_employees
Rfq_item,rfq_item,supplierRepliesStatics,ACTION,NONE,GAP,"",admin/Rfq_item/supplierRepliesStatics
Rfq_item,rfq_item,suppliers_keywords,ACTION,NONE,GAP,"",admin/Rfq_item/suppliers_keywords
Rfq_item,rfq_item,refresh_item_version,ACTION,NONE,GAP,"",admin/Rfq_item/refresh_item_version
Rfq_master,rfq_master,index,LIST,NONE,GAP,"",admin/Rfq_master/index
Rfq_master,rfq_master,list_estimates,ACTION,NONE,GAP,"",admin/Rfq_master/list_estimates
Rfq_master,rfq_master,table,LIST,NONE,GAP,"",admin/Rfq_master/table
Rfq_master,rfq_master,estimate,ACTION,NONE,GAP,"",admin/Rfq_master/estimate
Rfq_master,rfq_master,clear_signature,ACTION,NONE,GAP,"",admin/Rfq_master/clear_signature
Rfq_master,rfq_master,update_number_settings,ACTION,NONE,GAP,"",admin/Rfq_master/update_number_settings
Rfq_master,rfq_master,validate_estimate_number,ACTION,NONE,GAP,"",admin/Rfq_master/validate_estimate_number
Rfq_master,rfq_master,delete_attachment,DELETE,NONE,GAP,"",admin/Rfq_master/delete_attachment
Rfq_master,rfq_master,get_estimate_data_ajax,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_estimate_data_ajax
Rfq_master,rfq_master,get_rfq_data_ajax,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_rfq_data_ajax
Rfq_master,rfq_master,sendInqueryV3,ACTION,NONE,GAP,"",admin/Rfq_master/sendInqueryV3
Rfq_master,rfq_master,fetchbyrfqcode,ACTION,NONE,GAP,"",admin/Rfq_master/fetchbyrfqcode
Rfq_master,rfq_master,fetchMAilsByRfqcode,ACTION,NONE,GAP,"",admin/Rfq_master/fetchMAilsByRfqcode
Rfq_master,rfq_master,fetchMAilsByRfqcodeV2,ACTION,NONE,GAP,"",admin/Rfq_master/fetchMAilsByRfqcodeV2
Rfq_master,rfq_master,fetchbyrfqcodesndSupplier,ACTION,NONE,GAP,"",admin/Rfq_master/fetchbyrfqcodesndSupplier
Rfq_master,rfq_master,viewsupplierreply,ACTION,NONE,GAP,"",admin/Rfq_master/viewsupplierreply
Rfq_master,rfq_master,saveEmailAttachments,UPLOAD,NONE,GAP,"",admin/Rfq_master/saveEmailAttachments
Rfq_master,rfq_master,get_estimates_total,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_estimates_total
Rfq_master,rfq_master,add_note,ACTION,NONE,GAP,"",admin/Rfq_master/add_note
Rfq_master,rfq_master,get_notes,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_notes
Rfq_master,rfq_master,mark_action_status,ACTION,NONE,GAP,"",admin/Rfq_master/mark_action_status
Rfq_master,rfq_master,send_expiry_reminder,ACTION,NONE,GAP,"",admin/Rfq_master/send_expiry_reminder
Rfq_master,rfq_master,send_to_email,ACTION,NONE,GAP,"",admin/Rfq_master/send_to_email
Rfq_master,rfq_master,convert_to_invoice,ACTION,NONE,GAP,"",admin/Rfq_master/convert_to_invoice
Rfq_master,rfq_master,copy,ACTION,NONE,GAP,"",admin/Rfq_master/copy
Rfq_master,rfq_master,delete,DELETE,NONE,GAP,"",admin/Rfq_master/delete
Rfq_master,rfq_master,clear_acceptance_info,ACTION,NONE,GAP,"",admin/Rfq_master/clear_acceptance_info
Rfq_master,rfq_master,pdf,ACTION,NONE,GAP,"",admin/Rfq_master/pdf
Rfq_master,rfq_master,get_pipeline,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_pipeline
Rfq_master,rfq_master,pipeline_open,ACTION,NONE,GAP,"",admin/Rfq_master/pipeline_open
Rfq_master,rfq_master,update_pipeline,ACTION,NONE,GAP,"",admin/Rfq_master/update_pipeline
Rfq_master,rfq_master,pipeline,ACTION,NONE,GAP,"",admin/Rfq_master/pipeline
Rfq_master,rfq_master,pipeline_load_more,ACTION,NONE,GAP,"",admin/Rfq_master/pipeline_load_more
Rfq_master,rfq_master,set_estimate_pipeline_autoload,ACTION,NONE,GAP,"",admin/Rfq_master/set_estimate_pipeline_autoload
Rfq_master,rfq_master,get_due_date,VALIDATE,NONE,GAP,"",admin/Rfq_master/get_due_date
Rfq_master,rfq_master,send_inqueryV2,ACTION,NONE,GAP,"",admin/Rfq_master/send_inqueryV2
Rfq_master,rfq_master,send_inquery,ACTION,NONE,GAP,"",admin/Rfq_master/send_inquery
Rfq_master,rfq_master,sendInquery,ACTION,NONE,GAP,"",admin/Rfq_master/sendInquery
Setting,setting,index,LIST,NONE,GAP,"",admin/Setting/index
Setting,setting,save_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Setting/save_ai_agent_prompt
Setting,setting,reset_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Setting/reset_ai_agent_prompt
Setting,setting,test_ai_agent_prompt,ACTION,NONE,GAP,"",admin/Setting/test_ai_agent_prompt
Setting,setting,save_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/save_ai_quotation_prompt
Setting,setting,reset_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/reset_ai_quotation_prompt
Setting,setting,test_ai_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/test_ai_quotation_prompt
Setting,setting,save_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/save_ai_proc_quotation_prompt
Setting,setting,reset_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/reset_ai_proc_quotation_prompt
Setting,setting,test_ai_proc_quotation_prompt,ACTION,NONE,GAP,"",admin/Setting/test_ai_proc_quotation_prompt
Suppliers,suppliers,unreplied_supplier_rfqs,ACTION,NONE,GAP,"",admin/Suppliers/unreplied_supplier_rfqs
Suppliers,suppliers,keywords_V2,ACTION,NONE,GAP,"",admin/Suppliers/keywords_V2
Suppliers,suppliers,keywords,ACTION,NONE,GAP,"",admin/Suppliers/keywords
Suppliers,suppliers,extractKeywords,ACTION,NONE,GAP,"",admin/Suppliers/extractKeywords
Suppliers,suppliers,extract_keywords_from_email,ACTION,NONE,GAP,"",admin/Suppliers/extract_keywords_from_email
Suppliers,suppliers,extract_keywords_from_subject,ACTION,NONE,GAP,"",admin/Suppliers/extract_keywords_from_subject
Suppliers,suppliers,extract_keywords_from_body,ACTION,NONE,GAP,"",admin/Suppliers/extract_keywords_from_body
Suppliers,suppliers,extract_keywords,ACTION,NONE,GAP,"",admin/Suppliers/extract_keywords
Suppliers,suppliers,suggest_suppliers,ACTION,NONE,GAP,"",admin/Suppliers/suggest_suppliers
Suppliers,suppliers,delete_supplier,DELETE,NONE,GAP,"",admin/Suppliers/delete_supplier
Suppliers,suppliers,email_supplier_details,ACTION,NONE,GAP,"",admin/Suppliers/email_supplier_details
Suppliers,suppliers,new_supplier,ACTION,NONE,GAP,"",admin/Suppliers/new_supplier
Suppliers,suppliers,get_new_suppliers,VALIDATE,NONE,GAP,"",admin/Suppliers/get_new_suppliers
Suppliers,suppliers,delete_new_supplier,DELETE,NONE,GAP,"",admin/Suppliers/delete_new_supplier
Suppliers.test,suppliers.test,setUp,ACTION,NONE,GAP,"",admin/Suppliers.test/setUp
Web_mails copy,web_mails copy,index,LIST,NONE,GAP,"",admin/Web_mails copy/index
Web_mails copy,web_mails copy,get_web_mails,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_web_mails
Web_mails copy,web_mails copy,view,DETAIL,NONE,GAP,"",admin/Web_mails copy/view
Web_mails copy,web_mails copy,web_mails,ACTION,NONE,GAP,"",admin/Web_mails copy/web_mails
Web_mails copy,web_mails copy,get_mail_details,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_mail_details
Web_mails copy,web_mails copy,get_mail_details_by_id,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_mail_details_by_id
Web_mails copy,web_mails copy,get_mail_details_by_code,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_mail_details_by_code
Web_mails copy,web_mails copy,get_mail_details_by_code_and_id,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_mail_details_by_code_and_id
Web_mails copy,web_mails copy,get_mail_details_by_code_and_id_and_type,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_mail_details_by_code_and_id_and_type
Web_mails copy,web_mails copy,mark_as_read,ACTION,NONE,GAP,"",admin/Web_mails copy/mark_as_read
Web_mails copy,web_mails copy,mark_as_unread,ACTION,NONE,GAP,"",admin/Web_mails copy/mark_as_unread
Web_mails copy,web_mails copy,delete_mail,DELETE,NONE,GAP,"",admin/Web_mails copy/delete_mail
Web_mails copy,web_mails copy,rfq_latest_mail_details,ACTION,NONE,GAP,"",admin/Web_mails copy/rfq_latest_mail_details
Web_mails copy,web_mails copy,get_rfq_quotation,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_rfq_quotation
Web_mails copy,web_mails copy,fetch_reply_attach,ACTION,NONE,GAP,"",admin/Web_mails copy/fetch_reply_attach
Web_mails copy,web_mails copy,web_mails_client,ACTION,NONE,GAP,"",admin/Web_mails copy/web_mails_client
Web_mails copy,web_mails copy,web_mails_client_v2,ACTION,NONE,GAP,"",admin/Web_mails copy/web_mails_client_v2
Web_mails copy,web_mails copy,get_latest_mails,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_latest_mails
Web_mails copy,web_mails copy,get_email_details,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_email_details
Web_mails copy,web_mails copy,get_email_details_by_id,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_email_details_by_id
Web_mails copy,web_mails copy,get_email_details_by_code,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_email_details_by_code
Web_mails copy,web_mails copy,get_email_details_by_code_and_id,VALIDATE,NONE,GAP,"",admin/Web_mails copy/get_email_details_by_code_and_id
Web_mails,web_mails,index,LIST,NONE,GAP,"",admin/Web_mails/index
Web_mails,web_mails,get_web_mails,VALIDATE,NONE,GAP,"",admin/Web_mails/get_web_mails
Web_mails,web_mails,view,DETAIL,NONE,GAP,"",admin/Web_mails/view
Web_mails,web_mails,web_mails,ACTION,NONE,GAP,"",admin/Web_mails/web_mails
Web_mails,web_mails,get_mail_details,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_details
Web_mails,web_mails,classify_mail,ACTION,NONE,GAP,"",admin/Web_mails/classify_mail
Web_mails,web_mails,approve_mail,ACTION,NONE,GAP,"",admin/Web_mails/approve_mail
Web_mails,web_mails,decline_mail,ACTION,NONE,GAP,"",admin/Web_mails/decline_mail
Web_mails,web_mails,reclassify_mail,ACTION,NONE,GAP,"",admin/Web_mails/reclassify_mail
Web_mails,web_mails,get_mail_body,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_body
Web_mails,web_mails,get_mail_details_by_id,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_details_by_id
Web_mails,web_mails,get_mail_details_by_code,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_details_by_code
Web_mails,web_mails,get_mail_details_by_code_and_id,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_details_by_code_and_id
Web_mails,web_mails,get_mail_details_by_code_and_id_and_type,VALIDATE,NONE,GAP,"",admin/Web_mails/get_mail_details_by_code_and_id_and_type
Web_mails,web_mails,mark_as_read,ACTION,NONE,GAP,"",admin/Web_mails/mark_as_read
Web_mails,web_mails,mark_as_unread,ACTION,NONE,GAP,"",admin/Web_mails/mark_as_unread
Web_mails,web_mails,delete_mail,DELETE,NONE,GAP,"",admin/Web_mails/delete_mail
Web_mails,web_mails,rfq_latest_mail_details,ACTION,NONE,GAP,"",admin/Web_mails/rfq_latest_mail_details
Web_mails,web_mails,get_rfq_quotation,VALIDATE,NONE,GAP,"",admin/Web_mails/get_rfq_quotation
Web_mails,web_mails,fetch_reply_attach,ACTION,NONE,GAP,"",admin/Web_mails/fetch_reply_attach
Web_mails,web_mails,web_mails_cleint,ACTION,NONE,GAP,"",admin/Web_mails/web_mails_cleint
Web_mails,web_mails,get_emails,VALIDATE,NONE,GAP,"",admin/Web_mails/get_emails
Web_mails,web_mails,get_latest_mails,VALIDATE,NONE,GAP,"",admin/Web_mails/get_latest_mails
Web_mails,web_mails,get_email_details,VALIDATE,NONE,GAP,"",admin/Web_mails/get_email_details
Web_mails,web_mails,get_email_details_by_id,VALIDATE,NONE,GAP,"",admin/Web_mails/get_email_details_by_id
Web_mails,web_mails,get_email_details_by_code,VALIDATE,NONE,GAP,"",admin/Web_mails/get_email_details_by_code
Web_mails,web_mails,get_email_details_by_code_and_id,VALIDATE,NONE,GAP,"",admin/Web_mails/get_email_details_by_code_and_id
Web_mails,web_mails,search_emails,ACTION,NONE,GAP,"",admin/Web_mails/search_emails
Web_mails,web_mails,reenter_action,ACTION,NONE,GAP,"",admin/Web_mails/reenter_action
Web_mails,web_mails,get_sender_details,VALIDATE,NONE,GAP,"",admin/Web_mails/get_sender_details
Web_mails,web_mails,get_reply_action,VALIDATE,NONE,GAP,"",admin/Web_mails/get_reply_action
Web_mails,web_mails,get_reply_action_by_id,VALIDATE,NONE,GAP,"",admin/Web_mails/get_reply_action_by_id
Web_mails,web_mails,RfqMailReminder,ACTION,NONE,GAP,"",admin/Web_mails/RfqMailReminder
Si_custom_status,si_custom_status,index,LIST,NONE,GAP,"",admin/Si_custom_status/index
Si_custom_status,si_custom_status,statuses,ACTION,NONE,GAP,"",admin/Si_custom_status/statuses
Si_custom_status,si_custom_status,status,ACTION,NONE,GAP,"",admin/Si_custom_status/status
Si_custom_status,si_custom_status,delete_status,DELETE,NONE,GAP,"",admin/Si_custom_status/delete_status
Si_custom_status,si_custom_status,save_edit_default_status,ACTION,NONE,GAP,"",admin/Si_custom_status/save_edit_default_status
Si_custom_status,si_custom_status,change_default_status,ACTION,NONE,GAP,"",admin/Si_custom_status/change_default_status
Si_task_filters,si_task_filters,tasks_report,ACTION,NONE,GAP,"",admin/Si_task_filters/tasks_report
Si_timesheet,si_timesheet,index,LIST,NONE,GAP,"",admin/Si_timesheet/index
Si_timesheet,si_timesheet,get_calendar_data,VALIDATE,NONE,GAP,"",admin/Si_timesheet/get_calendar_data
Si_timesheet,si_timesheet,edit_timesheet,ACTION,NONE,GAP,"",admin/Si_timesheet/edit_timesheet
Si_timesheet,si_timesheet,save_timesheet,ACTION,NONE,GAP,"",admin/Si_timesheet/save_timesheet
Si_timesheet,si_timesheet,view_timesheet,ACTION,NONE,GAP,"",admin/Si_timesheet/view_timesheet
Si_timesheet,si_timesheet,delete_timesheet,DELETE,NONE,GAP,"",admin/Si_timesheet/delete_timesheet
Si_timesheet,si_timesheet,ajax_search_assign_task_to_timer,ACTION,NONE,GAP,"",admin/Si_timesheet/ajax_search_assign_task_to_timer
Si_timesheet,si_timesheet,timesheet_summary,ACTION,NONE,GAP,"",admin/Si_timesheet/timesheet_summary
Participate,participate,index,LIST,NONE,GAP,"",admin/Participate/index
Surveys,surveys,index,LIST,surveys_api,YES,"",admin/Surveys/index
Surveys,surveys,survey,ACTION,surveys_api,GAP,"",admin/Surveys/survey
Surveys,surveys,send,ACTION,surveys_api,GAP,"",admin/Surveys/send
Surveys,surveys,remove_survey_send,ACTION,surveys_api,GAP,"",admin/Surveys/remove_survey_send
Surveys,surveys,results,ACTION,surveys_api,GAP,"",admin/Surveys/results
Surveys,surveys,delete,DELETE,surveys_api,YES,"",admin/Surveys/delete
Surveys,surveys,remove_question,ACTION,surveys_api,GAP,"",admin/Surveys/remove_question
Surveys,surveys,remove_box_description,ACTION,surveys_api,GAP,"",admin/Surveys/remove_box_description
Surveys,surveys,add_box_description,ACTION,surveys_api,GAP,"",admin/Surveys/add_box_description
Surveys,surveys,add_survey_question,ACTION,surveys_api,GAP,"",admin/Surveys/add_survey_question
Surveys,surveys,update_question,ACTION,surveys_api,GAP,"",admin/Surveys/update_question
Surveys,surveys,update_survey_questions_orders,ACTION,surveys_api,GAP,"",admin/Surveys/update_survey_questions_orders
Surveys,surveys,change_survey_status,ACTION,surveys_api,GAP,"",admin/Surveys/change_survey_status
Surveys,surveys,mail_lists,ACTION,surveys_api,GAP,"",admin/Surveys/mail_lists
Surveys,surveys,mail_list,ACTION,surveys_api,GAP,"",admin/Surveys/mail_list
Surveys,surveys,mail_list_view,ACTION,surveys_api,GAP,"",admin/Surveys/mail_list_view
Surveys,surveys,add_email_to_list,ACTION,surveys_api,GAP,"",admin/Surveys/add_email_to_list
Surveys,surveys,remove_email_from_mail_list,ACTION,surveys_api,GAP,"",admin/Surveys/remove_email_from_mail_list
Surveys,surveys,remove_list_custom_field,ACTION,surveys_api,GAP,"",admin/Surveys/remove_list_custom_field
Surveys,surveys,import_emails,ACTION,surveys_api,GAP,"",admin/Surveys/import_emails
Surveys,surveys,delete_mail_list,DELETE,surveys_api,YES,"",admin/Surveys/delete_mail_list
Setting,setting,set_info,ACTION,NONE,GAP,"",admin/Setting/set_info
Setting,setting,set_info_export,ACTION,NONE,GAP,"",admin/Setting/set_info_export
Setting,setting,get_info,VALIDATE,NONE,GAP,"",admin/Setting/get_info
Setting,setting,get_role_info,VALIDATE,NONE,GAP,"",admin/Setting/get_role_info
Setting,setting,set_role_info,ACTION,NONE,GAP,"",admin/Setting/set_role_info
Manage,manage,index,LIST,NONE,GAP,"",admin/Manage/index
Manage,manage,lists,ACTION,NONE,GAP,"",admin/Manage/lists
Manage,manage,group_detail,ACTION,NONE,GAP,"",admin/Manage/group_detail
Manage,manage,group_save,ACTION,NONE,GAP,"",admin/Manage/group_save
Manage,manage,group_change_status,ACTION,NONE,GAP,"",admin/Manage/group_change_status
Manage,manage,group_delete,ACTION,NONE,GAP,"",admin/Manage/group_delete
Manage,manage,detail,DETAIL,NONE,GAP,"",admin/Manage/detail
Manage,manage,list_tasks,ACTION,NONE,GAP,"",admin/Manage/list_tasks
Manage,manage,save_task,ACTION,NONE,GAP,"",admin/Manage/save_task
Manage,manage,task_detail,ACTION,NONE,GAP,"",admin/Manage/task_detail
Manage,manage,delete_task,DELETE,NONE,GAP,"",admin/Manage/delete_task
Manage,manage,milestone_detail,ACTION,NONE,GAP,"",admin/Manage/milestone_detail
Manage,manage,save_milestone,ACTION,NONE,GAP,"",admin/Manage/save_milestone
Manage,manage,delete_milestone,DELETE,NONE,GAP,"",admin/Manage/delete_milestone
Manage,manage,add_checklist,ACTION,NONE,GAP,"",admin/Manage/add_checklist
Manage,manage,save_task_group_order,ACTION,NONE,GAP,"",admin/Manage/save_task_group_order
Manage,manage,check_project_page,ACTION,NONE,GAP,"",admin/Manage/check_project_page
Manage,manage,project_task_diagrams,ACTION,NONE,GAP,"",admin/Manage/project_task_diagrams
Manage,manage,check_the_db,ACTION,NONE,GAP,"",admin/Manage/check_the_db
Manage,manage,check_opportunity_page,ACTION,NONE,GAP,"",admin/Manage/check_opportunity_page
Task_opportunities,task_opportunities,index,LIST,NONE,GAP,"",admin/Task_opportunities/index
Task_opportunities,task_opportunities,lists,ACTION,NONE,GAP,"",admin/Task_opportunities/lists
Task_opportunities,task_opportunities,diagram_detail,ACTION,NONE,GAP,"",admin/Task_opportunities/diagram_detail
Task_opportunities,task_opportunities,pipeline,ACTION,NONE,GAP,"",admin/Task_opportunities/pipeline
Task_opportunities,task_opportunities,pipeline_content,ACTION,NONE,GAP,"",admin/Task_opportunities/pipeline_content
Task_opportunities,task_opportunities,group_pipeline,ACTION,NONE,GAP,"",admin/Task_opportunities/group_pipeline
Task_opportunities,task_opportunities,group_pipeline_content,ACTION,NONE,GAP,"",admin/Task_opportunities/group_pipeline_content
Task_projects,task_projects,index,LIST,NONE,GAP,"",admin/Task_projects/index
Task_projects,task_projects,lists,ACTION,NONE,GAP,"",admin/Task_projects/lists
Task_projects,task_projects,diagram_detail,ACTION,NONE,GAP,"",admin/Task_projects/diagram_detail
